Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
408	-257.5515	-326.7526	69.20109	0.0541209	0.360192	0.150684	0.435003	1.639423	1.098982	1.217896	0.288177
414	-257.8171	-326.9164	69.09931	0.1537	0.117802	0.586229	0.142269	1.639423	1.448022	0.7881861	0.1234022
420	-264.655	-332.7145	68.05947	0.235981	0.251165	0.202994	0.309861	1.322096	1.601823	0.7060284	1.795408
426	-267.1426	-330.6372	63.49466	0.23333	0.339834	0.120457	0.306379	18.05836	1.191575	1.355606	0.4344723
432	-262.7388	-330.2126	67.4738	0.120131	0.373899	0.0856795	0.420291	2.229168	1.330478	0.9552927	1.712991
438	-260.336	-325.1693	64.8333	0.0389902	0.537092	0.189652	0.234266	13.64626	1.256914	0.8808051	0.3800634
444	-258.7403	-329.1421	70.40173	0.374928	0.0416842	0.55745	0.0259378	0.3457684	1.180344	1.183697	0.2393179
450	-259.1074	-327.458	68.35064	0.0188309	0.200101	0.751327	0.0297416	1.478247	1.581475	1.470908	0.5229475
456	-261.2067	-331.0829	69.87618	0.0902632	0.160287	0.695308	0.0541418	0.9280521	1.364113	0.8245695	0.4457822
462	-262.0472	-331.7649	69.71767	0.0178755	0.147253	0.780528	0.0543434	0.6128176	1.359291	1.301206	0.4419123
468	-259.5848	-328.381	68.79616	0.150204	0.392622	0.298891	0.158282	0.5753019	1.626849	0.8295395	1.674009
474	-260.2749	-326.8008	66.5259	0.173305	0.252869	0.512627	0.0611986	4.732229	1.760238	1.344135	0.318069
480	-254.0401	-322.8008	68.76063	0.143787	0.524338	0.279532	0.0523436	0.6127856	1.613014	0.7463361	1.761367
486	-245.4888	-313.8223	68.33348	0.0403846	0.128629	0.523438	0.307549	1.843745	1.407171	0.9615521	0.9878888
492	-253.5229	-318.4076	64.88473	0.0712141	0.313576	0.511442	0.103768	6.703618	1.372057	0.9695027	2.17724
498	-251.835	-321.2757	69.44069	0.130032	0.572567	0.074232	0.223169	0.8341888	1.671363	0.7506339	0.7170431
504	-256.6359	-324.0048	67.36894	0.17704	0.537091	0.0765279	0.209341	0.8563228	1.34733	0.952376	3.674144
510	-254.9568	-322.7324	67.77554	0.307822	0.0915465	0.207727	0.392904	2.920175	1.90634	0.7557757	0.496166
516	-251.8113	-318.448	66.63669	0.299531	0.156791	0.0749052	0.468773	2.572428	1.423211	0.6642497	2.734377
522	-254.3596	-318.2614	63.90176	0.490032	0.0322328	0.0854061	0.39233	6.594204	1.373489	1.268912	3.261107
528	-254.8983	-320.3707	65.47239	0.18331	0.038782	0.0675749	0.710333	4.527338	1.561569	0.9035653	2.409264
534	-260.9749	-323.2324	62.25758	0.273636	0.0552272	0.156177	0.514959	5.164686	1.710893	0.3934137	9.660651
540	-258.4236	-319.0221	60.59852	0.575741	0.0159005	0.133893	0.274465	21.13342	1.708365	0.844197	3.554343
546	-255.5292	-322.4338	66.9046	0.223555	0.0286103	0.0758769	0.671958	1.158315	1.522334	1.304957	2.961566
552	-244.0615	-311.4878	67.42625	0.221719	0.0171879	0.0455838	0.71551	1.676016	1.424996	0.7132053	2.483653
558	-255.1488	-320.6751	65.52637	0.391513	0.184571	0.215698	0.208218	9.292441	1.469981	1.064535	0.3447102
564	-259.7141	-329.5596	69.84542	0.175096	0.0818897	0.276344	0.46667	0.3962814	1.716928	0.6476176	0.7681457
570	-253.2309	-323.2874	70.05647	0.257799	0.041556	0.473486	0.227159	0.5380425	1.714033	0.46981	0.4718925
576	-252.4877	-322.6014	70.11374	0.267903	0.119406	0.234199	0.378492	0.3122987	1.714033	0.5767513	0.59621
582	-253.6227	-320.6284	67.00577	0.151423	0.0371356	0.464935	0.346507	0.4770918	1.663623	0.7375531	4.961155
588	-254.3885	-324.6196	70.23105	0.137425	0.0958952	0.202953	0.563726	0.3739136	1.719752	0.3016919	0.2149906
594	-249.8573	-319.7799	69.92257	0.163854	0.137496	0.28813	0.410519	0.2366688	1.433623	1.274682	0.4829833
600	-255.7637	-325.1409	69.37723	0.0718761	0.209517	0.366438	0.35217	0.6063875	1.504904	1.536489	0.3023815
606	-266.1462	-328.4418	62.29556	0.227458	0.0738273	0.147058	0.551657	13.7017	1.094834	1.563537	2.572204
612	-252.475	-321.9573	69.48231	0.234373	0.0471821	0.526153	0.192292	0.8531182	1.259122	0.8941401	0.9467172
618	-261.0282	-326.9509	65.92271	0.0968575	0.622185	0.201491	0.0794669	4.757611	1.306928	0.753041	2.150069
624	-261.1711	-323.4573	62.28616	0.209388	0.212837	0.305609	0.272166	2.991338	1.281139	1.031877	14.71395
630	-249.3341	-313.599	64.2649	0.104636	0.176483	0.101276	0.617606	2.161639	1.14315	1.592323	7.02007
636	-250.9821	-318.1283	67.14615	0.102731	0.173269	0.0994317	0.624568	2.079415	1.206161	1.455132	1.690031
642	-257.2592	-325.5167	68.25755	0.0939869	0.322388	0.539583	0.0440418	1.975689	1.171513	1.14657	1.003917
648	-249.0824	-318.8961	69.81373	0.036906	0.0557833	0.668796	0.238514	0.4015725	1.421423	0.5333557	1.120641
654	-260.2291	-326.4278	66.19873	0.316683	0.1018	0.432468	0.149049	6.638174	1.803572	0.9145621	0.2028223
660	-253.2648	-322.4426	69.17788	0.0415684	0.468798	0.402904	0.0867295	0.6891486	1.327828	1.074983	1.181585
666	-252.8315	-322.8317	70.00018	0.0608174	0.298706	0.527028	0.113449	0.2462942	1.191263	1.132623	0.8010584
672	-254.6239	-322.0657	67.4418	0.0318042	0.0416497	0.91497	0.0115762	2.715643	1.237436	1.101628	1.305052
678	-254.0764	-320.209	66.1326	0.0759894	0.723252	0.146115	0.0546428	2.153715	1.15806	1.126576	3.902317
684	-252.5231	-322.1334	69.61032	0.0540795	0.463003	0.44403	0.0388877	0.3620464	0.9577811	1.727292	0.6194137
690	-251.0939	-320.0466	68.9527	0.0402339	0.435641	0.465078	0.0590468	0.6378012	0.8731123	1.346456	1.652193
696	-254.4578	-322.7833	68.32546	0.00250983	0.143835	0.838931	0.0147241	0.2453028	1.120265	1.18618	2.908768
702	-256.8729	-326.3148	69.4419	0.00120627	0.531442	0.463847	0.00350487	1.42239	1.448397	0.8177288	0.2263809
708	-241.2449	-311.8407	70.59574	0.0016782	0.41371	0.583431	0.00117995	0.3726799	1.379273	0.7384268	0.289936
714	-253.4495	-320.9795	67.53004	0.00896818	0.263743	0.718141	0.00914852	3.278861	1.694171	0.956793	0.5753341
720	-262.5549	-328.7566	66.20167	0.0490442	0.536314	0.186802	0.227839	6.734172	1.365861	1.095097	0.5642894
726	-265.8744	-328.405	62.53057	0.0566521	0.383255	0.338914	0.221179	8.654471	1.205105	1.803116	3.5354
732	-260.0433	-326.5072	66.46395	0.0620846	0.0816003	0.843033	0.0132819	1.626872	2.100135	0.3348481	3.003432
738	-252.8331	-318.9508	66.11773	0.608242	0.0340837	0.352127	0.00554772	2.454219	2.147449	0.4769921	2.604185
744	-256.6752	-320.6958	64.02063	0.612286	0.205005	0.166814	0.0158943	1.029068	2.348882	0.2957974	10.02539
750	-248.9265	-318.488	69.56151	0.274314	0.104289	0.593654	0.0277436	1.029068	1.709914	0.6498108	0.4222817
756	-251.9157	-320.7216	68.80593	0.167636	0.209417	0.594801	0.0281454	1.569071	1.955834	0.6793235	0.4222817
762	-251.2953	-318.9781	67.68281	0.0282864	0.37496	0.554778	0.0419754	2.366303	1.699547	0.5704022	1.231089
768	-247.234	-316.2755	69.04148	0.0343514	0.256558	0.606459	0.102631	0.7588732	1.596923	0.7832271	1.245908
774	-255.8372	-324.5365	68.69933	0.0974083	0.157908	0.235381	0.509302	0.8382597	1.249722	0.6930012	2.046069
780	-247.8121	-315.7542	67.94215	0.245358	0.177956	0.294172	0.282514	1.943464	1.096788	0.9764877	1.657848
